Date,User,Tweet,sentiment
2023-03-17 09:43:35+00:00,MsTigest,look hack femal white asian mexican hack illeg stalker record illeg year without permiss violat sexual pervert pervert vio ca violat ms tigest,neutral
2023-03-17 09:41:41+00:00,MsTigest,slept around offer food everi day food gross gross laugh alon hack use word ai expect sleep hous call polic two face bipolar ca,neutral
2023-03-17 09:39:48+00:00,MsTigest,tribe gross femal kept offer food use poison use everyth get troubl threaten reput peer paid job trust mani slept around stole career trust ca gross hete,negative
2023-03-17 08:02:34+00:00,js_vaghela,dear pleas provid examin centr patan gujarat india student ca cours patan district singl examin centr patan gujarat exam time difficult us stay differ citi,positive
2023-03-17 07:53:05+00:00,KusKusal,stevesmith far better experienc captain cummin ca consid tht indvsau au,negative
2023-03-17 07:07:17+00:00,practice_guru,one chang ca small reason trust money involv rel easi retain client ca measur take retain client firm ca,neutral
2023-03-17 06:48:42+00:00,practice_guru,ca great number tax law may lack sale market think happen allow partner non ca partner fill gap great ca think ca allow partner non ca ca,neutral
2023-03-17 05:34:59+00:00,ReishabhSomany,fresh ca profession wish year india madhyapradesh gujarat indor ahmedabad mumbai icai delhi commerc busi charteredaccount practisingca job corporatenaukari naukari employ teacher psu career big faculti trend,positive
2023-03-17 03:33:33+00:00,ReishabhSomany,prefer elect subject amongst ca final student india madhyapradesh gujarat indor ahmedabad mumbai icai delhi commerc cafinalist charteredaccount riskmanag financialservicesandcapitalmarket internationaltax economiclaw,positive
2023-03-17 02:46:50+00:00,Bala_07_,enjoy journey ca cma say achiev enjoy cma ca,positive
2023-03-17 02:22:22+00:00,MsTigest,embarrass embarrass famili everi thing talent play piano write music gift whole life talent culver citi polic depart besid slander defam disgust ca,neutral
2023-03-17 02:16:48+00:00,MsTigest,need call japan remov everyth everyth culver citi want hous citi readi call execut japan tell racist dirti dirti racist white femal male culver citi never ca chair,negative
2023-03-17 02:15:16+00:00,dichromic_gamer,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-17 01:48:33+00:00,MsTigest,gave armenian mexican ethiopian gift money car gave white femal sugar daddi money allow got noth year sat next produc studio noth trashi trashi sit desk gross hurt ca,negative
2023-03-17 01:46:54+00:00,MsTigest,work studio golf cours countri club never ever spoke gave ethiopian american asian gift got noth blacklist never got gift money hurt handsom men ca ms tigest mpa,positive
2023-03-17 01:45:09+00:00,MsTigest,handsom male male ask gave gift car never got anyth never handsom men use see never talk talk everyon except one talk year ca,positive
2023-03-17 01:43:24+00:00,MsTigest,random lock illeg trash never offer visit dime femal ethiopian women typic american wors build hous new citi rel rape nasti nasti want ca,neutral
2023-03-17 01:41:27+00:00,MsTigest,lock illeg stole hous like random never act like woman stole hous friend male never return key meanwhil competit commun filthi sad pathet never offer anyth selfish ca,negative
2023-03-17 01:06:21+00:00,rabies_Miss,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-16 22:10:37+00:00,CANews_Watch,break possibl bomb threat whitney high school cerrito cerrito ca bomb threat unconfirm threat school still lockdown lasd escort student nearbi park activ situat,neutral
2023-03-16 21:18:38+00:00,MsTigest,follow lmao cafe got job venic belittl cafe threaten call cop random everyon gave tip hire asian cafe hack illeg crazi asian hack illeg ca cali,neutral
2023-03-16 21:16:19+00:00,MsTigest,follow culver hous author w jame thoma asian femal stalk malici harass time asian harass stalk stalk came w plan push hous fraud deceit ca,neutral
2023-03-16 21:14:05+00:00,MsTigest,stalk culver citi w jame thoma two crimin prosecut asian stalker stay twitter social media stalker circumv date profession stalker men hunter serial killer stalker ca cali,neutral
2023-03-16 21:09:02+00:00,MsTigest,thief stalker asian stop stalk threat hack go everywher sick mental stole ident sick like love w stole ident stole everyth mine ca,negative
2023-03-16 21:06:31+00:00,MsTigest,asian hack stalk steal paid job boyfriend husband lifestyl asian stalk everyday everywher hack like prostitut stalk everyday asian steal ident answer ca,neutral
2023-03-16 21:02:59+00:00,MsTigest,pm phone day pay asian belit phone earn hourli salari belittl phone believ asian femal use belittl rel mn rememb earn money ca ms tigest,negative
2023-03-16 21:01:14+00:00,MsTigest,pm asian femal believ older refus servic belittl need even speak nice belit decad hire lawyer hire older femal desk ca ms tigest,negative
2023-03-16 20:15:51+00:00,MsTigest,pm see jealou monitor tweet twitter bother everi day look phone steal hous job like though like male jealou jealou back call spi ca ms tigest,negative
2023-03-16 20:13:17+00:00,MsTigest,sway femal jealou never reach call bc jealousi mess w bc jealou nasti like though scare go outsid get social life white see ca upset cali ms tigest,negative
2023-03-16 18:57:43+00:00,MsTigest,pay make sure presid iran know everyth presid mexico ever attack tell everi presid treat lo angel owe money nasti backstabb alli ca ms tigest mpa,negative
2023-03-16 17:49:06+00:00,hsb_me,safe flight babe let know make ca,positive
2023-03-16 17:20:29+00:00,hsb_me,let visit spend qualiti time definit space time need handl busi babi frankli leav babi ca make sever stop that realli way go frequent visit,negative
2023-03-16 17:19:12+00:00,MsTigest,rude expect use rd parti serv hotel defend nice cordial rude never job scam commun stole commun ca calif ms tigest mpa,negative
2023-03-16 17:17:14+00:00,MsTigest,serv need guy serv anyon serv hotel know talk nice negoti spoke belittl court wors belittl courthous wors ca ms tigest,negative
2023-03-16 17:16:49+00:00,hsb_me,weekend like one come ca la leav babi short weekend give time need thing bay go king nba game take babi toni larri goe louisiana,negative
2023-03-16 17:15:34+00:00,MsTigest,call sheriff bc know job career fraud sit courthous nativ citi gang bc disrespect serv racist ca solo calif ms tigest,neutral
2023-03-16 17:03:11+00:00,DomoBandz,got tax paycheck lmao trippn bit aggress ca usa,positive
2023-03-16 16:56:49+00:00,MsTigest,attack senat daughter felon sandra felon mani peopl kill w illeg chemic evil everi bulli culver citi felon attack racist fraud felon feder touch dirti prostitut ca fed,negative
2023-03-16 16:55:23+00:00,selvasathyam,much deposit max son ppf daughter ssi per year iam guardian account sukanyasamriddhiyojana ppf ca auditor deposit,negative
2023-03-16 16:49:15+00:00,MsTigest,sandra heib felon take trash experi countri call everyon lo angel everi state search team take experi countri thief liar felon stabl sick felon felon earli ca ms tigest mpa,neutral
2023-03-16 16:45:09+00:00,MsTigest,hack stop afraid destroy everi crimin publicli destroy everi crimin ensur pay everyon hurt prosecut person publicli even fuck w ca ms tigest mpa,negative
2023-03-16 16:42:20+00:00,MsTigest,illeg sexual assault use word mental slander hous build quota retali apolog name pictur everyth expos prosecut record everyday ca ms tigest mpa,neutral
2023-03-16 16:39:02+00:00,MsTigest,deliber took advantag ethnic peopl ethnic women use anyon forc peopl take vaccin apolog illeg overcharg apolog assault us apolog stupid vaccin danger ca ms tigest,negative
2023-03-16 16:37:22+00:00,MsTigest,injur rel anyon apolog use illeg chemic build anywher apolog forc illeg vaccin apolog know everyth illeg feloni hurt bed upset feder crime ca cali ms tigest mpa,neutral
2023-03-16 16:12:12+00:00,varoun3883,practis ca tl long take tan number issu appli onlin thru dsc verifi rout nsdl websit tia,neutral
2023-03-16 16:12:10+00:00,MsTigest,laugh jewish feder lie job apolog funni laugh new york lo angel owe apolog money jewish feder owe us money hurt upset earli feder ca cali ms tigest mpa,positive
2023-03-16 16:02:00+00:00,MsTigest,c civil civil crook crook civilli violat civil right violat crook peopl citi lo angel careless careless civil covid career crookedest cheroke cheroke etc civil civilright crook crookedpeopl ca ms tigest,negative
2023-03-16 15:50:58+00:00,MsTigest,drive past feloni take immatur behavior hous behavior crimin misdemeanor feloni steal buss engag fraud drive disgust observ ca feloni desk feder disabl ms tigest mpa,neutral
2023-03-16 15:48:35+00:00,MsTigest,laugh drive past buss buss latino male black femal buss crook fine charg w feloni behavior last month year felon ca la ms tigest,positive
2023-03-16 15:45:19+00:00,MsTigest,stalk sleep around use illeg depriv life ever stalk neighborhood thiev develop neighborhood illeg sleep around mom year take prostitut back countri ca,positive
2023-03-16 15:43:50+00:00,MsTigest,keep call everi compani lo angel stalk twitter thief develop thief take develop back hous come back neighborhood trash w illeg chemic theft stolen word steal life ca desk,negative
2023-03-16 15:11:04+00:00,MsTigest,white femal w blond hair stalk get life stalk illeg track bc noth use word illeg televis peopl track illeg sick stalker stalker white femal ca desk,neutral
2023-03-16 15:08:01+00:00,MsTigest,stalk track random white blond slept around stalk everi day twitter social media blond slept w male stalk everywher anoth account instead arrest hang w ca,neutral
2023-03-16 14:46:12+00:00,MsTigest,blond male use word drive car illeg hack share word ident w random news station use word white femal stop steal ident trashi femal never work word stalker ca desk cal,negative
2023-03-16 14:21:37+00:00,MsTigest,steal stori word cnn steal stori word white peopl gross stop use word stori tribe steal ident ms tigest mpa vs cnn gross talk white femal steal word ca,negative
2023-03-16 13:16:08+00:00,divyagrawal04,ca student bore disciplin consist sinc begin amp get fun studi otherwis interest thing life would tweet abt studi struggl last month ca studi,negative
2023-03-16 12:13:41+00:00,MsTigest,pick hand still hurt injur someth wrong trust call time la huge disturb peopl lie phone hand hurt even pick earli ca ms tigest,negative
2023-03-16 11:30:29+00:00,MsTigest,cb su funni hack illeg use word everi day owe money random hacker ever use hand gross ms tigest mpa vs cb cb studio fraud hack copyright infring injur ca cal ms tigest mpa,negative
2023-03-16 11:28:37+00:00,MsTigest,stop steal word cb white male fraud felon word ethiopian american use cb russia rhode island femal word ms tigest mpa vs cb stalk copyright infring stop cheat felon ca felon,negative
2023-03-16 11:16:10+00:00,MsTigest,cheat year like fraud felon never help never answer phone school via onlin felon get felon call peopl educ certifi owe money lost wage pay filthi money ca cal,negative
2023-03-16 11:02:32+00:00,MsTigest,indian stole work deactiv illeg caus stress last year never paid felon jealou felon felon felon injur hurt earli felonsincalifornia person bed disabl disabl metafraud ca malici ms tigest,negative
2023-03-16 10:59:12+00:00,MsTigest,deactiv illeg stole reput stole word illeg hack illeg deactiv thief whoever work instagram need pay deactiv illeg crimin robber ca hurt ms tigest,negative
2023-03-16 10:57:24+00:00,MsTigest,lo angel california call report publicli su injur pay apolog meta facebook everyon dollar feder pay prison educ pay deceit person ca,negative
2023-03-16 10:52:51+00:00,MsTigest,stole hand illeg commit feloni need apolog send check indian male racist thief deactiv illeg need apolog injur bed hand thief returnmywork habesha injur violat felon ca ms tigest,negative
2023-03-16 10:49:31+00:00,MsTigest,lie hack illeg indian white see indian apolog hate stole work illeg stole pictur word illeg need apolog law evil pay today ca,negative
2023-03-16 10:46:35+00:00,MsTigest,malici hack stole everyth work hard hack illeg state hate apolog idk hire work account hire indian stay ig busi deactiv jealou ca,neutral
2023-03-16 09:31:38+00:00,dharmeshs442,hello connect compulsari link pan aadhar pan aadhar link inop tax ca connect bank india incometax incometaxindia updat duedat,neutral
2023-03-16 08:10:16+00:00,MsTigest,candi aw pleas stop sell bad candi bad product ther sell product use consum fraud hurt deliber like briberi di everi day ms tigest mpa vs twizzler disturb ca hurt,negative
2023-03-16 07:55:17+00:00,ReishabhSomany,likabl group subject amongst ca final student strategiccostmanagementandperformanceevalu scm amp pe elect directtaxlawsandinternationaltax dtl amp indirecttaxlaw hire aadhaar gujarat icai commerc cafinalist charteredaccount,positive
2023-03-16 07:45:36+00:00,MsTigest,male smoke employe job store turn sign immatur selfish disrespect hurt store potenti consum everi parti brought product sold immatur ca hurt ms tigest,neutral
2023-03-16 07:34:30+00:00,MsTigest,use illeg product illeg gmo illeg chemic pleas stop bodi hurt peopl read listen feder strict violat rule mockeri disgust need investig tribe ca hurt injur ms tigest,negative
2023-03-16 07:02:26+00:00,ReishabhSomany,likabl group subject amongst ca final student financialreport strategicfinancialmanag sfm advancedauditingandprofessionaleth aa amp pe corporatelawsandeconomiclaw cl amp el teacher lectur icai charteredaccount financ cafinalist,positive
2023-03-16 04:21:21+00:00,sabilahmed855,normal guy vs ca aspir normal guy singl date someon ca aspir singl group justcath ca icai,neutral
2023-03-16 02:56:51+00:00,TomBalderston,california enter union non slaveri state tell black justifi repar especi mil per oppress forefath selfish money grab stupid ca repar,neutral
2023-03-16 02:43:58+00:00,RitaCosby,tonight stun testimoni biden border patrol chief admit oper control southern border plu latest russia down us drone kenlacort join us pm ca parol hear sister killer,neutral
2023-03-16 02:08:13+00:00,MsTigest,saw angel see male may slander fess need everi name slander poison feder crime injur lot peopl die bc epa violat need new notebook lmk anyon assist need tribe desk hurt ca,negative
2023-03-16 01:56:45+00:00,AyushGa93980631,ca student rcb fan calcul necessari item wpl ipl ca,neutral
2023-03-16 01:31:35+00:00,BlockchainBuff2,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-16 01:19:34+00:00,MsTigest,threesom slept w black femal white femal asian other slept w everi femal ignor ignor devalu treat like noth sat bench year alon cheap cheap lack class ca bed ms tigest,neutral
2023-03-16 01:17:54+00:00,MsTigest,would laugh europ america laugh bu laugh humili bulli nearli kill rape avoid bulli hire everi girl slept around injur ca ms tigest,negative
2023-03-16 00:44:43+00:00,MsTigest,pm older black male plenti life experi plenti opportun steal steal time lineag close lineag work watch lie everi day nice peopl ca ms tigest,negative
2023-03-16 00:41:15+00:00,MsTigest,pm person begin invad boundari person disgust use car briberi sway human disgust prey younger femal especi anoth ethnic background obviou use us obviou ca desk la ms tigest,positive
2023-03-16 00:36:34+00:00,don_nystrom,ya know doom gloom ad run msnbc ca energi polici paid lobbyist bigoil right,negative
2023-03-16 00:31:08+00:00,liddie_1995,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-15 21:51:47+00:00,Bala_07_,want achiv someth big life need sacrific certain thing sacrific great thing good go alway ask one question worth sacrific ca,positive
2023-03-15 21:26:38+00:00,MsTigest,rememb everi elderli woman street random male came w attitud rememb everi elderli black white femal male rude destroy neighborhood think trash talk rememb everi elderli woman ca hurt,negative
2023-03-15 21:22:41+00:00,MsTigest,random shut bookstor shut bookstor brought fake store right neighborhood random gentrifi citi random hispan black sell random even ca desk ms tigest,negative
2023-03-15 20:51:32+00:00,MsTigest,ignor finish school belittl everyday iam work sick pressur random male abus rude black male rude year earth stay away nasti thief stay away thiev ca angri,neutral
2023-03-15 18:35:03+00:00,LOCALCASTUDNET,far prepar complet ca exam may ca caexam icai cainter cafin,neutral
2023-03-15 15:24:31+00:00,LenzyK28549,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-15 15:23:52+00:00,eatitordeleteit,la becom seattl rain weather la losangel cali ca california socal,neutral
2023-03-15 13:15:51+00:00,MsTigest,black american mexican femal steal ident creat trauma steal home stay away bulli life ca stole career illeg u word stay away funni nice us ca cali desk,positive
2023-03-15 13:14:10+00:00,MsTigest,malici laugh choke starbuck sold bad drink like felon su employe rude disrespect arrog racist unprofession black american steal ident stop felon ca cal,neutral
2023-03-15 12:56:33+00:00,Muhamma49494417,world busi ca ultim problem solver ca icap account financ audit busi businesslaw,neutral
2023-03-15 12:11:51+00:00,MsTigest,drop hotel hide use male bulli hospit use use someon last name illeg trash sister nasti white femal laugh earn money harass w mexican properti power attorney ca ms tigest,negative
2023-03-15 09:34:55+00:00,cloudwhine,know ca fresher might look job gurgaon hmu ca hire,neutral
2023-03-15 09:26:59+00:00,MsTigest,know give loan see stole loan money treat charact badli horribl thing favorit charact conniv stole money know hurt ca awa ms tigest,negative
2023-03-15 08:01:25+00:00,MsTigest,trashi self respect laugh mr hous use gun bulli tenant random self respect random trashi bulli bulli self respect intrud dirti peopl dirti ca,positive
2023-03-15 07:55:59+00:00,MsTigest,laugh attack bodi use black race attack hous disgust use statu two white femal hurt bodi purpos sick sick sick stalker babi killer thief trashi ca hurt,negative
2023-03-15 07:54:15+00:00,MsTigest,black male attack illeg privat resid disgust injur stomach leg felon thief murder like felon attack felon everi thief culver citi ca,neutral
2023-03-15 07:51:12+00:00,MsTigest,black male femal indian spray pesticid chemic illeg hotel hawthorn su like nasti thiev wit spray crimin ms tigest mpa vs hawthorn inn stop ca feloni,neutral
2023-03-15 07:41:13+00:00,MsTigest,pm laugh hotel injur badli disgust went school sick laugh laugh hotel sick realli sick class feloni feder feder ca ms tigest,neutral
2023-03-15 07:25:30+00:00,MsTigest,contractor real estat agent spray chemic illeg injur purpos sue manslaught crimin thief babi killer thief spray chemic illeg surfac bed linen floor ca,negative
2023-03-15 07:20:39+00:00,MsTigest,malici deter leav stop spray chemic illeg chemic hotel stop rob anyon hotel know look like see secret injur anyon hotel evil ca ms tigest,negative
2023-03-15 06:59:05+00:00,samguy3103,ca student ka mtlb hi kuch aur ho gya hai ca,neutral
2023-03-15 06:58:32+00:00,MsTigest,give key resid random locat known unsaf danger deadli sick malici use everyth book put danger area got injur felon felon felon ca felon,neutral
2023-03-15 06:49:23+00:00,MsTigest,sleep well stomach hurt bc food bed room seriou problem use toxic chemic formaldehyd illeg chemic room build apolog obviou use poison seriou funni ca,neutral
2023-03-15 06:46:37+00:00,MsTigest,laugh steal statu career salari men anyth struggl pain stop white laugh stop rel laugh like random spoil w dirti male leav apolog sue ca,negative
2023-03-15 06:44:44+00:00,MsTigest,use formaldehyd chemic room hotel build hotel apolog womb hurt apolog stupid put illeg chemic apolog funni funni tri isol funni ca,negative
2023-03-15 06:38:37+00:00,MsTigest,ethiopian laugh poison prevent leav went behind back like trash like trashi prostitut leav includ lawsuit rel laugh injur leav ca hurt,negative
2023-03-15 05:40:29+00:00,tax_scan,ed arrest ca connect west bengal cattl smuggl case ed arrest ca bengal cattlesmugglingcas taxscan taxnew,neutral
2023-03-15 04:02:10+00:00,_Mr_Maheshwari,sustainablegrowth import enterpris long term develop sustain growth rate measur much firm grow without borrow money sgr return equiti x dividend payout ratio ca final ca sfm icai,negative
2023-03-15 02:17:29+00:00,_auntylex_,know three hour apart could never get use daylight save time ca sd,negative
2023-03-14 23:26:05+00:00,MsTigest,stole work career circumv tri steal reput health lifestyl apolog stole health target arm leg back life dirti ever stalk threat gener public ca,positive
2023-03-14 22:58:48+00:00,MsTigest,pm sexual attack last year apolog apolog want around attack sexual attack rape choke threaten murder turn apolog thiev apolog ca cal ms tigest,negative
2023-03-14 22:56:50+00:00,MsTigest,one male malici attack assault sexual prey assault apolog everi name licens plate everi predat apolog thiev choke locat apolog ca angri cali ms tigest mpa,neutral
2023-03-14 22:49:16+00:00,MsTigest,pm crimin arab persian stole properti scene crime erewhon venic california car crimin bmw black victim ms tigest mpa crimin dispatch femal mock phone need properti back return thief ca ms tigest,negative
2023-03-14 22:47:28+00:00,MsTigest,pm ignor lapd venic station theft burglari never show ignor email shame dispatch never live show chase burglar ca crimin bmw victim ms tigest,positive
2023-03-14 22:40:35+00:00,MsTigest,assault attack anyon apolog sleep around flirt job month year year play around apolog apolog ever rob anyon commun robberi game seriou ca annoy,negative
2023-03-14 21:58:34+00:00,MsTigest,back call c section back call lo angel ca area thought regard peopl behavior conceit crook comfort comfort carefre careless etc crook conceit careless feder federallif fed fed desk ca ms tigest,negative
2023-03-14 21:46:51+00:00,MsTigest,take rude mexican employe anoth room belittl fraud fraud ethiopian first first owe money hispan femal career steal salari rude disrespect mani ca desk,negative
2023-03-14 20:37:30+00:00,ucweather,road close mann avenu amp nile perri kennedi rd road close pleas avoid area unionc ca,negative
2023-03-14 19:32:36+00:00,CANews_Watch,local af land safe lax inbound flight hold pattern littl potu ground losangel ca,positive
2023-03-14 19:27:24+00:00,MsTigest,pm beep still go still c section clearli go ask question investig parti beep warn sign landlord owner busi next door thief fraud murder hurt ca ms tigest,negative
2023-03-14 19:19:26+00:00,CANews_Watch,break pasadena high school lockdown pasadena ca pasadena hs lockdown hour alleg report student weapon campu student still report black classroom pd still campu updat come,negative
2023-03-14 19:14:41+00:00,isjusroz,need friend live phoenix arizona live phoenix like live outsid arizona retweet pleas ca wa lv wa canada vancouv tx az phx flagstaff tucson token coin ai sf colorado denver ny fl mexico,positive
2023-03-14 18:27:41+00:00,antipodal,sacramento ca yike order snack groceri store p u late nite watch mandalorian amp startrekpicard wind strong knock walker tri get car forecast show wind mph w gust plu rain,positive
2023-03-14 18:08:25+00:00,afb_intl,look buy mid size ca firm annual revenu rs cr delhi mumbai mid size firm lead introduct welcom pleas share reach send person messag comment reach share mumbai ca delhi comment,neutral
2023-03-14 17:56:17+00:00,MsTigest,answer question provid answer deliber hang nativ citi steal govern fund disrespect ms tigest mpa vs civil war museum wilmington ca disrespect unqualifi arrog ca annoy,neutral
2023-03-14 16:43:49+00:00,MsTigest,forc go cafe illeg harass privat resid public place illeg fraud peopl stole home illeg year pleas understand disgust santa monica never white mean type disgust ca,negative
2023-03-14 16:42:15+00:00,MsTigest,felt unwelcom cafe defraud treat badli mock someth year old hispan white femal report safe place right mistreat especi santa monica hurt desk ca ms tigest,negative
2023-03-14 16:13:11+00:00,loneharoon79,institut best cfa coach cfa ca cfa institut cfa coach,positive
2023-03-14 15:54:25+00:00,MsTigest,c crook civil conceit care car citi ca california crook court courthous contractor chemic collus ca culver ca conceit crook culver california chemic chemicalwarfar contractorfraud californiafraud cafraud ms tigest,neutral
2023-03-14 15:36:02+00:00,MsTigest,peopl car dollar someth serious wrong cheat recent year feder prison laugh lo angel ca anywher boston new york stop ca,negative
2023-03-14 15:35:04+00:00,__hiimanshuu__,look articleship select appropri firm becom difficult especi one recommend guid icai ca articleship,positive
2023-03-14 15:28:30+00:00,MsTigest,older white male mess w bodi mess w organ deliber stop prosecut prosecut mess w organ deliber bodi threat peopl field spray illeg stop ca,neutral
2023-03-14 15:26:56+00:00,MsTigest,slander hous call mental mexican felon felon attack slander hous ever stalk thief ms tigest mpa vs everi felon culver citi slander thiev ca,neutral
2023-03-14 14:18:42+00:00,_akileshasokan_,ca degre coz eagerli wait mine ca degre qualifi cainter cafin caexam caresult,neutral
2023-03-14 14:00:02+00:00,spitzerlaw,gig economi employ law ca appeal court hold uber lyft driver independ contractor employe free form union ca suprem court appeal like,negative
2023-03-14 13:59:42+00:00,i_0am0_pooja,bb stand babi bb stand buyback bro companysecretari charteredaccount ca cs cma account cstwitter,neutral
2023-03-14 12:08:02+00:00,MsTigest,handcuf reason paint attempt see medic doctor hate crime illeg attack step paint su publicli humili bulli public ms tigest mpa vs two male ucla ca,negative
2023-03-14 11:56:56+00:00,MsTigest,la counti fraud dmh su ms tigest mpa vs la counti dmh everi felon felon stalk bc fraud ever stalk slander su harass stalk slander defam molest ca,neutral
2023-03-14 11:54:12+00:00,MsTigest,su dirti slumlord dirti thief ms tigest mpa vs westsid properti su file publicli ms tigest mpa vs jame thoma su restrain order well ms tigest mpa vs dan richardson felon ca,positive
2023-03-14 11:50:54+00:00,MsTigest,hungri continu still work still work salari offer still work parti refus check work owe money owe apolog settlement everi dollar back retali us ca,negative
2023-03-14 11:48:22+00:00,MsTigest,retali show file lawsuit harass attempt rob slander stop ms tigest mpa vs sandra heib black american su publicli two felon idk paid bulli felon ca desk cal,neutral
2023-03-14 11:42:22+00:00,MsTigest,citi santa monica su publicli su want money back su everi year discrimin job mock everyday hr destroy commun gave money random disgust peopl ca cal sm,negative
2023-03-14 11:40:02+00:00,MsTigest,alli univers su publicli su publicli harass kaiser permanent st john su publicli harass stalk batteri bodili injuri extrem arrog ca ms tigest mpa vs alli univers,positive
2023-03-14 11:29:29+00:00,MsTigest,threaten w gun santa monica baton chase illeg felon understand felon ms tigest mpa vs citi santa monica hispan employe dispatch racist su publicli felon ca chair,negative
2023-03-14 10:56:10+00:00,MsTigest,use illeg product poison fire flammabl product mock come stolen ident apolog prosecut mock steal anyon ident apolog stop chair losangel ca california illeg ms tigest,negative
2023-03-14 10:08:02+00:00,tradingdoctor01,economist fail see fall svb hand svbank doesnot ca cfa cmt cfo financialanalyst financi guru educationaldegre univers scam whatscook,positive
2023-03-14 07:13:49+00:00,YashDhanuka14,start charg consult wrt old vs new regim execut next py better itr work much u charg ca,positive
2023-03-14 06:32:04+00:00,ReishabhSomany,fresh ca want get job big compani first choic cajoin charteredaccount busi job employ salari remuner recruit fresherca corpor hire recruit market commerc startup ca,positive
2023-03-14 02:08:47+00:00,DrNikunjSolanki,abhi bhi nahi samaj kya bearish bank told buy bank buy bank zola chhap ca bluechnl call market guru understand peopl write market go explain reason,negative
2023-03-14 01:43:55+00:00,CalUnionWatch,today prop upheld ca appeal court usual govern union happi worker maintain autonomi flexibl independ,positive
2023-03-14 00:42:20+00:00,MsTigest,see hold us ransom someth bad someth station someth peopl innoc peopl handcuf saw innoc peopl handcuf saw everyth rest sleep guilti awak ca ms tigest,negative
2023-03-13 22:17:13+00:00,Shaynamom3,traffic jam pch pali malibu accid construct pch malibu palisad ca traffic,neutral
2023-03-13 20:19:27+00:00,_AliciaFlorrick,donat ca divid us,neutral
2023-03-13 19:21:03+00:00,MsTigest,ca smoke state watch steal everyth illeg attack us everi commun brought illeg drug smoke tobacco crimin dealt w crimin crimin ca ms tigest,neutral
2023-03-13 19:05:59+00:00,MsTigest,interrupt hustl hurt keep tri groceri store nearbi hurt healthi food hurt pick phone hurt filthi money never share hurt hurt ca ms tigest,negative
2023-03-13 18:45:40+00:00,MsTigest,la counti state california embarrass embarrass pleas apolog work year humili need pay us la counti owe us money hurt injur embarass earli morn disabl disgust ca ms tigest,negative
2023-03-13 18:24:52+00:00,Sir_Tom_Malory,lol get resent first former sponsor ca rang christma day check thought f dare take time famili crikey dick reflect sobrieti aa,negative
2023-03-13 18:20:45+00:00,MsTigest,matter injur listen follow bc wear yellow still chase bc wear yellow secretli follow bc hard worker even though hand hurt still write never call work harder ca hurt inj ms tigest,negative
2023-03-13 17:42:28+00:00,QuakeFactor,anoth major storm set move across ca tonight wed area heavi rain amp snowmelt produc flood high wind amp mountain snow prepar flood amp potenti road closur check neighbor amp elderli amp readi evacu need,positive
2023-03-13 17:35:38+00:00,MsTigest,jealou never say thank jealou understand nice rude know warn jealou still wear yellow still tri hard still wear yellow ca cali cal ms tigest,negative
2023-03-13 16:18:18+00:00,MsTigest,lie main lie main lie lo angel lie aclu lie aclu stole money everi person color watch lie everi day white femal stole job recent decad desk ca ms tigest,negative
2023-03-13 15:01:38+00:00,MsTigest,use threaten injur sold bad food sold bad bed made injur purpos shame take advantag lock home illeg bulli rape shame parti arrest ca ms tigest,neutral
2023-03-13 13:56:03+00:00,misterthirtysix,move sandiego gf job opportun want come along worri hate ca bc wokecultur thought,negative
2023-03-13 13:24:34+00:00,YashRaj15820850,anyon suggest softwar autom work flow ca ca financ softwar autom,neutral
2023-03-13 13:13:21+00:00,Muhamma49494417,ca number make posit impact peopl live sound financi advic guidanc ca icap charteredaccount,negative
2023-03-13 12:09:49+00:00,MsTigest,stole rose avenu stole rose avenu stole commun venic brought greed filthi money lie job everi day harass home illeg lie job everi day came commun like thiev ca,negative
2023-03-13 11:09:14+00:00,MsTigest,sleep w w paperwork fine everyday fine steal friend boyfriend male blond rude blond connect w lo angel surround citi sleep around reput ca ms tigest,positive
2023-03-13 09:36:35+00:00,MsTigest,male attack stomach attack famili asian black american male defam random asian gross attack neighborhood stalker legit enviou ethiopian women sleep militari ca,neutral
2023-03-13 09:21:58+00:00,MsTigest,told walk cafe base random random asian sat decad thiev evil peopl let random cafe asian black american persian mock cafe even ca cali,positive
2023-03-13 08:58:50+00:00,MsTigest,trust ami pizza give bad product need parti investig bad peopl california ms tigest mpa vs ami pizza ms tigest mpa vs state california gross food poison ca gross,neutral
2023-03-13 08:57:02+00:00,MsTigest,tri ami encourag tri tast ok suspect bad su ami pizza product someth wrong w distributor product trust ms tigest mpa vs ami pizza need inform compani ca,negative
2023-03-13 08:38:43+00:00,MsTigest,hire asian indian hurt asian threaten cafe venic sat humbl state enter cafe nearli decad femal gave money asian gave govern money instead ca chair,neutral
2023-03-13 07:46:07+00:00,jainaakarsh12,take benefit section ec incom tax simultan incometax ca charteredaccount icai ca,neutral
2023-03-13 05:14:00+00:00,ReishabhSomany,averag monthli net take home salari fresh ca mid larg size compani india casalari charteredaccount busi job employ salari remuner emolu realiti corpor hire recruit market commerc startup ca,neutral
